userWallet,total_borrowed_usd,total_repaid_usd,net_debt_usd
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,0.0,0.0,0.0
0x02703abfdc84e7614bdc52f9e65952a8c0ac4a2a,0.0,0.0,0.0
0x02706710a0bd191361d1935d74e812a9c588cd05,0.0,0.0,0.0
0x027342b26e74ff005755d532f4035ec78822621b,0.0,0.0,0.0
0x02736d5c8dcea65539993d143a3de90cebca9c3c,0.0,0.0,0.0
0x02744561ef8292feec44b87d08e8961bb4e29bd8,0.0,0.0,0.0
0x027747771ce20e60d24344e2a62a1377960cced0,0.0,0.0,0.0
0x027937f64f35377f87e8a8318c0370d74b456cc8,0.0,0.0,0.0
0x027af3fec91de9714ad0540be7b03487f332238d,0.0,0.0,0.0
0x027b2fdf7b0793679acde003a5e22e17a4803fed,0.0,0.0,0.0
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,0.0,0.0,0.0
0x027c04aae42b4143f5718ab191ef5668c268c09b,0.0,0.0,0.0
0x027cb2d88746942364a7f8af881f3b69e9d08662,0.0,0.0,0.0
0x027cedb5d69afdd68ce27cf58dd6d05a72edc4f6,0.0,0.0,0.0
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,0.0,0.0,0.0
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,0.0,0.0,0.0
0x027fcbfa8ac860652c516b16a2f02080917489d2,0.0,0.0,0.0
0x02803ab2f41603f75d57ab98871baf84b0c80e90,0.0,0.0,0.0
0x028062ffc2a94ca94e464240142c956d10fa449d,0.0,0.0,0.0
0x0281531ebed0d369e29f29bb4295be46113e422b,0.0,0.0,0.0
0x0281817134298991d74fb31dcb3efa1e936a4c25,0.0,0.0,0.0
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,0.0,0.0,0.0
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,0.0,0.0,0.0
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,0.0,0.0,0.0
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,0.0,0.0,0.0
0x0284481639f1c8e0cf1e071d644181d7ad876293,0.0,0.0,0.0
0x028560d6943435b7e129c1872b67f36d65ce3b41,0.0,0.0,0.0
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,0.0,0.0,0.0
0x028641d71b87eb53da604565ed4fca4f7585f663,0.0,0.0,0.0
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,0.0,0.0,0.0
0x028a9d6c53b9388260474435e6781c8237adf1fe,0.0,0.0,0.0
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,0.0,0.0,0.0
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,0.0,0.0,0.0
0x028d10812993bf789c9c8789316f03e1985f07f2,0.0,0.0,0.0
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,0.0,0.0,0.0
0x028e086f46912e677b909e30500c535aa10766b9,0.0,0.0,0.0
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,0.0,0.0,0.0
0x028edad1e233e1d094925ee54d71368bce668f36,0.0,0.0,0.0
0x028f328c1e4ca62717b830db377ee1582bc1ece2,0.0,0.0,0.0
0x028ff776949531aada1fe98372b0f596cf170563,0.0,0.0,0.0
0x029083b69bbba772dafec650c4e23f6490d93125,0.0,0.0,0.0
0x02924ba1974a33fe4563a1f2b762847a2233d496,0.0,0.0,0.0
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,0.0,0.0,0.0
0x0293fafe77e87627af48a55ec2129f769a9cb270,0.0,0.0,0.0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,0.0,0.0,0.0
0x02948cbed87c7ac0beb2488396a3886b9f656634,0.0,0.0,0.0
0x029571abceddd08d74c97010eba66f0a7d13c087,0.0,0.0,0.0
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,0.0,0.0,0.0
0x02961914072c1aaa8e0a3c8477874b311079b800,0.0,0.0,0.0
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,0.0,0.0,0.0
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,0.0,0.0,0.0
0x029b56845268708b6b05a90f761ebfe15151c738,0.0,0.0,0.0
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,0.0,0.0,0.0
0x029ce20ee686f00a1200b116086f90a682e30092,0.0,0.0,0.0
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,0.0,0.0,0.0
0x029d81af39e6969033906aa51ba0a2e5f055fd43,0.0,0.0,0.0
0x029de7a8c9511978c4795beccf60553d36318cfd,0.0,0.0,0.0
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,0.0,0.0,0.0
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,0.0,0.0,0.0
0x02a16e93539e8043766befc1d941835ef18a77d9,0.0,0.0,0.0
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,0.0,0.0,0.0
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,0.0,0.0,0.0
0x02a5c129419ffe445e6c07357715994a513741f6,0.0,0.0,0.0
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,0.0,0.0,0.0
0x02a73cd5c9135b68798838407a136b41ddea3c5e,0.0,0.0,0.0
0x02a7c650e9a1a2d66deab637c07e1d627587c083,0.0,0.0,0.0
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,0.0,0.0,0.0
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,0.0,0.0,0.0
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,0.0,0.0,0.0
0x02aa6d3779d28383d69cd4221cd7dc2685011337,0.0,0.0,0.0
0x02ac4c9dca975e634793849092d2d5eac8d088c2,0.0,0.0,0.0
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,0.0,0.0,0.0
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,0.0,0.0,0.0
0x02aef62867532fbddf4521b3889a5af09b5333d8,0.0,0.0,0.0
0x02af6f4620c185ba1aab781282a67f21106a2d61,0.0,0.0,0.0
0x02af867ab593ffb436e9102eec9b1ca5a693620a,0.0,0.0,0.0
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,0.0,0.0,0.0
0x02b05a37642df584a9586ffd1008b1898f470835,0.0,0.0,0.0
0x02b0f2fdd791d194a5d941579a696894d67c38b2,0.0,0.0,0.0
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,0.0,0.0,0.0
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,0.0,0.0,0.0
0x02b2b3835e863da7c7aec928586cee0b04a261da,0.0,0.0,0.0
0x02b3f9bfdf978bbe7434467761a706d44311a065,0.0,0.0,0.0
0x02b40f2f6b29db95866775e732352f6686885fa3,0.0,0.0,0.0
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,0.0,0.0,0.0
0x02b4d35435f702921a56b5c993c999b6b8eab1df,0.0,0.0,0.0
0x02b537c80038f273820b51deda8d904b8f2748ef,0.0,0.0,0.0
0x02b56b480fd9350fc83dbe2918a76c60232b4001,0.0,0.0,0.0
0x02b664da23a3b5480f710785fd5926ee1d055788,0.0,0.0,0.0
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,0.0,0.0,0.0
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,0.0,0.0,0.0
0x02b9dee806bc6e1093e348336d35b0866908712b,0.0,0.0,0.0
0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574,0.0,0.0,0.0
0x02bd126623a52f35c2df74208e73c5c7ded740d3,0.0,0.0,0.0
0x02bd653274feaa6e43618310400c5d1337758d1d,0.0,0.0,0.0
0x02be55b9045cfa9195e851c35896b33da3693764,0.0,0.0,0.0
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,0.0,0.0,0.0
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,0.0,0.0,0.0
0x02c140cd842739c324846893adb64de09026b3f2,0.0,0.0,0.0
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,0.0,0.0,0.0
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,0.0,0.0,0.0
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,0.0,0.0,0.0
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,0.0,0.0,0.0
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,0.0,0.0,0.0
0x02ca884e10a36b822c996a3339bdd21417a4d092,0.0,0.0,0.0
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,0.0,0.0,0.0
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,0.0,0.0,0.0
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,0.0,0.0,0.0
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,0.0,0.0,0.0
0x02d1470908285f35efeb65b00162134ec721118d,0.0,0.0,0.0
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,0.0,0.0,0.0
0x02d27262a78932e692eb9330646987559670bbda,0.0,0.0,0.0
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,0.0,0.0,0.0
0x02d77fc7307cd7ec962eda62d25936156a7a6492,0.0,0.0,0.0
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,0.0,0.0,0.0
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,0.0,0.0,0.0
0x02d9468f3794ad392949d3ef68750580046d7b79,0.0,0.0,0.0
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,0.0,0.0,0.0
0x02debfb86afb43492c458869bd7904a897f08237,0.0,0.0,0.0
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,0.0,0.0,0.0
0x02e14b3e880efd1cb8a504540d31d91ca311280c,0.0,0.0,0.0
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,0.0,0.0,0.0
0x02e35b8e24f99002f568f5916de89874197f7a06,0.0,0.0,0.0
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,0.0,0.0,0.0
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,0.0,0.0,0.0
0x02e60b50d9788a17055afec468b5d17a38b6bd9d,0.0,0.0,0.0
0x02e6277d21ba364845200b883a7a230f173122a8,0.0,0.0,0.0
0x02e7f65e93b4730c3092412e3db85648797316f9,0.0,0.0,0.0
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,0.0,0.0,0.0
0x02eb1d753bea18fd83562467a321dcd88d9773f1,0.0,0.0,0.0
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,0.0,0.0,0.0
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,0.0,0.0,0.0
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,0.0,0.0,0.0
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,0.0,0.0,0.0
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,0.0,0.0,0.0
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,0.0,0.0,0.0
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,0.0,0.0,0.0
0x02f17bf76592833beb2418f8246d433f7e4d6fed,0.0,0.0,0.0
0x02f21b7c148d5fc587a285d2f538f29c36176e52,0.0,0.0,0.0
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,0.0,0.0,0.0
0x02f60da35d5759299b1c4e3b22c7152b318f5664,0.0,0.0,0.0
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,0.0,0.0,0.0
0x02f7467aecaae0863706f954c7adfe47b5e5f538,0.0,0.0,0.0
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,0.0,0.0,0.0
0x02faf4316dcb9330751f3677436aa849aa93851b,0.0,0.0,0.0
0x02fafec4c577431e5229f01df088cb699a7cc691,0.0,0.0,0.0
0x02fc557009ff92edbac5bc4c94a989b24008a21f,0.0,0.0,0.0
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,0.0,0.0,0.0
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,0.0,0.0,0.0
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,0.0,0.0,0.0
0x0300f68f3c30e4655650d99c845a95e39875b75f,0.0,0.0,0.0
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,0.0,0.0,0.0
0x0302f495deee51627014e73e3b5f937fbdfb2680,0.0,0.0,0.0
0x030347c0ef50f625e3172ddeabb921067e85730c,0.0,0.0,0.0
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,0.0,0.0,0.0
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,0.0,0.0,0.0
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,0.0,0.0,0.0
0x030745377d953913b2af2a64d961287ff800f7e0,0.0,0.0,0.0
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,0.0,0.0,0.0
0x0309146e7b8baefa23f193632ef74602768af954,0.0,0.0,0.0
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,0.0,0.0,0.0
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,0.0,0.0,0.0
0x030de3de170036c537b1f7bf6f983220464abe1c,0.0,0.0,0.0
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,0.0,0.0,0.0
0x031291aa04a24e90fa704ae1a51598944c55de4a,0.0,0.0,0.0
0x0312fa145990146d456380d66ea495a7d014fc86,0.0,0.0,0.0
0x03148e5d55d5a2382c644e78910d13cdb7218235,0.0,0.0,0.0
0x0314d69c14328bed45a45f96a75400f733164e13,0.0,0.0,0.0
0x03158305104b385e1a566fa7153dfb13da15f410,0.0,0.0,0.0
0x03161e579198971cff2dd1769da7758e34b6976c,0.0,0.0,0.0
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,0.0,0.0,0.0
0x0317ecb39406e23837b8b1aad06bc43f10c1be08,0.0,0.0,0.0
0x03188444e0ec5e63d99350baedd479ebcab82f63,0.0,0.0,0.0
0x0318b7bf3433dc91fdd0c749b88855f076efd5d5,0.0,0.0,0.0
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,0.0,0.0,0.0
0x0318dcf3b0bba28d13e67d6ce8f32eadad011512,0.0,0.0,0.0
0x031bc036ec5106ea4f2ca5921d5370a21171a123,0.0,0.0,0.0
0x031c7807637ecec27d158bd4156c954e682a2f54,0.0,0.0,0.0
0x031d132adc8141130bd55be6583edded884497f4,0.0,0.0,0.0
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,0.0,0.0,0.0
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,0.0,0.0,0.0
0x03205689ad8d8e3838e244f925cf888275ac01c6,0.0,0.0,0.0
0x0323965dc531ecc76511a24dafca4a502533917b,0.0,0.0,0.0
0x03247269bad6aa35ef79ff7f674d714c64d26611,0.0,0.0,0.0
0x03251ae9065a02d50230e02b137265157e101c20,0.0,0.0,0.0
0x03270912905f63b1b2b99b9a520a86810aa07f89,0.0,0.0,0.0
0x0327344015c02e55ce6f13f90cc132da5d98cd52,0.0,0.0,0.0
0x0327d880665d0a65bc578a82e9d83f21b993756c,0.0,0.0,0.0
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,0.0,0.0,0.0
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,0.0,0.0,0.0
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,0.0,0.0,0.0
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,0.0,0.0,0.0
0x032f074dddcb996b0da95402800653a1c1c5bf37,0.0,0.0,0.0
0x032f904c1f675add398dcb3733acf36b84b79c95,0.0,0.0,0.0
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,0.0,0.0,0.0
0x033185ecc07fe116859d5fc721802d724b85c4e7,0.0,0.0,0.0
0x0332be92c16b30591296507a665a164c4966b425,0.0,0.0,0.0
0x0332d875f3fc0475474548dcf29f23591cb14d29,0.0,0.0,0.0
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,0.0,0.0,0.0
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,0.0,0.0,0.0
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,0.0,0.0,0.0
0x0335a3481a074ead996574587714af349a114013,0.0,0.0,0.0
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,0.0,0.0,0.0
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,0.0,0.0,0.0
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,0.0,0.0,0.0
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,0.0,0.0,0.0
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,0.0,0.0,0.0
0x0338413ee756d4e561f073b1767e6bf5e18393e9,0.0,0.0,0.0
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,0.0,0.0,0.0
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,0.0,0.0,0.0
0x033a0f17fb49d292785f02b959227cf5cf50f21a,0.0,0.0,0.0
0x033a10f0fa3a846f441f7d7469a2352f910443ad,0.0,0.0,0.0
0x033cd435e2bdf5227787d54d46c9231cf529acd6,0.0,0.0,0.0
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,0.0,0.0,0.0
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,0.0,0.0,0.0
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,0.0,0.0,0.0
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,0.0,0.0,0.0
0x033ffcf5d843a16da224f62b5cb1c4980310f796,0.0,0.0,0.0
0x03402343d6192caec409b0570cf59905969adc2a,0.0,0.0,0.0
0x0340af84322e83ae445c375c10a6ac90989b85f6,0.0,0.0,0.0
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,0.0,0.0,0.0
0x03413203ef38895fb2661a62046949893ae9fd6b,0.0,0.0,0.0
0x0341ab2d783648be716fa78a48eedf13f151335e,0.0,0.0,0.0
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,0.0,0.0,0.0
0x03478c0564936f7a51138d28d1cdce99855c2b7f,0.0,0.0,0.0
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,0.0,0.0,0.0
0x03485453f0b0511dd6bd4173ad05093b1e0313de,0.0,0.0,0.0
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,0.0,0.0,0.0
0x034a4081df0c5a039d05113a7d0b334083a7b084,0.0,0.0,0.0
0x034aff341d97429136304f3021e8f27975de3da0,0.0,0.0,0.0
0x034b054426cd05f70ea0d98d35083ac73322b939,0.0,0.0,0.0
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,0.0,0.0,0.0
0x034c69160676cd0f0ee35719a93343ea066e31a4,0.0,0.0,0.0
0x034f4243c5e44976913d3e607089d75bc976dde2,0.0,0.0,0.0
0x034f5434e14148a554c38f72118239d3b4078888,0.0,0.0,0.0
0x0350520a1e54dd49848db2ee24540713f2620c55,0.0,0.0,0.0
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,0.0,0.0,0.0
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,0.0,0.0,0.0
0x0351c94cae69947448969ca8b6fef20dfe14203b,0.0,0.0,0.0
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,0.0,0.0,0.0
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,0.0,0.0,0.0
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,0.0,0.0,0.0
0x0356ece0b66df94ba8448075d0aa26453dd406cc,0.0,0.0,0.0
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,0.0,0.0,0.0
0x0357c980e66e6ef343a35715138b7670b0ae74c5,0.0,0.0,0.0
0x0357ee511a77d1981d2d79e076f9608be771c85b,0.0,0.0,0.0
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,0.0,0.0,0.0
0x035a38a537384f981b611cc598f9f36cdc3542dc,0.0,0.0,0.0
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,0.0,0.0,0.0
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,0.0,0.0,0.0
0x035b32173c6beca69608dc1b5740bfec727c5d82,0.0,0.0,0.0
0x035bc96201666333294c5a04395bb3618a2b6a11,0.0,0.0,0.0
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,0.0,0.0,0.0
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,0.0,0.0,0.0
0x035e72ef297547349d8ce3573ebb8e10dc639816,0.0,0.0,0.0
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,0.0,0.0,0.0
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,0.0,0.0,0.0
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,0.0,0.0,0.0
0x03607361b844e659f4e8846af200074e219513e2,0.0,0.0,0.0
0x036161ee78969e00d3ea480f2139357fd77247ac,0.0,0.0,0.0
0x03630da783ae465b0afb812f7bc6374d677b0829,0.0,0.0,0.0
0x0363839d89014a84d63a029b6c5d540344453b64,0.0,0.0,0.0
0x0365ad837b20583a235b652cfce03987561c9948,0.0,0.0,0.0
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,0.0,0.0,0.0
0x036808e8efef543ac49c40a2b6d98f8f36798a91,0.0,0.0,0.0
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,0.0,0.0,0.0
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,0.0,0.0,0.0
0x036ac8829034821015a1181efb8f8e4357af3df6,0.0,0.0,0.0
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,0.0,0.0,0.0
0x036dbbd11bf2958377e459cb75fec9bb9944785a,0.0,0.0,0.0
0x036fcf32222c17667b562b427acb2bcd737a0db9,0.0,0.0,0.0
0x0371229099726879e47c045aca027e0a27d3c5d1,0.0,0.0,0.0
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,0.0,0.0,0.0
0x03725af1b7357c622c2a91a28df41d8217941180,0.0,0.0,0.0
0x03733ca219c6418adba6f120daca918eb3f67738,0.0,0.0,0.0
0x037343879ca2c1d0078038549ee042046f32243f,0.0,0.0,0.0
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,0.0,0.0,0.0
0x03761263846e6a598e667e6a573ed86fabff8953,0.0,0.0,0.0
0x037949068f0cff6d57d7253398e60577ccd86dd3,0.0,0.0,0.0
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,0.0,0.0,0.0
0x037a28da412268621439c31fd0d54dbb511d47b4,0.0,0.0,0.0
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,0.0,0.0,0.0
0x037bef2da33513cfb998e36894d073773d3285f8,0.0,0.0,0.0
0x037bf6a1e7b137f824f46313317e033ffeceb613,0.0,0.0,0.0
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,0.0,0.0,0.0
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,0.0,0.0,0.0
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,0.0,0.0,0.0
0x037e908997841df68afb48eb1c9a6e441310abf5,0.0,0.0,0.0
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,0.0,0.0,0.0
0x03827daa642b7e409e4d08fb34836c22d0a3556b,0.0,0.0,0.0
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,0.0,0.0,0.0
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,0.0,0.0,0.0
0x0384f296396564cdd310bb398e1dc8a98fb3b137,0.0,0.0,0.0
0x03851f30cc29d86ee87a492f037b16642838a357,0.0,0.0,0.0
0x03867a6c590972095f2c82dedede42a62f46952a,0.0,0.0,0.0
0x03886228bb749eeba43426d2d6b70eba472f4876,0.0,0.0,0.0
0x0388efdfbd5f519f6c63319b5710d5231dd64868,0.0,0.0,0.0
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,0.0,0.0,0.0
0x038a122489ebd2bf9968e02d1203258b49e4832e,0.0,0.0,0.0
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,0.0,0.0,0.0
0x038c266d54f2a143b8604343bcaf28caba4e8939,0.0,0.0,0.0
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,0.0,0.0,0.0
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,0.0,0.0,0.0
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,0.0,0.0,0.0
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,0.0,0.0,0.0
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,0.0,0.0,0.0
0x03917b0fc420092b18dcb24e719f44600211eb45,0.0,0.0,0.0
0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,0.0,0.0,0.0
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,0.0,0.0,0.0
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,0.0,0.0,0.0
0x03951f5c12a3b8c7fa09e115024d376077b17720,0.0,0.0,0.0
0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,0.0,0.0,0.0
0x0398b107763c8e7fae5183241d383440ea3623da,0.0,0.0,0.0
0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,0.0,0.0,0.0
0x039b0cac8f2257a805ae79431fc6daf67bd235fa,0.0,0.0,0.0
0x039b27c7e5771ee0108c87b4162999bea4dd1831,0.0,0.0,0.0
0x039c7320956110b7e9e350d382a354d6ace8d2c0,0.0,0.0,0.0
0x039e2604295ba89a83588107391aed3cce36b97f,0.0,0.0,0.0
0x039e8cb6cf84518696939ea80ff8e021b871fde9,0.0,0.0,0.0
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,0.0,0.0,0.0
0x039eda3933ce405c2ff54a93a7afa07c08030164,0.0,0.0,0.0
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,0.0,0.0,0.0
0x03a151746661bea0942281ec949de76eb6b4f6f2,0.0,0.0,0.0
0x03a27a0bd8c8451480e04535690cf131423836e3,0.0,0.0,0.0
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,0.0,0.0,0.0
0x03a493d043b71da48fd882161dae488abe112432,0.0,0.0,0.0
0x03a5bdbd5a37ee782e9203811d227342c3fcfb73,0.0,0.0,0.0
0x03a673e4a53120a0f6f57e49b202f38553917136,0.0,0.0,0.0
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,0.0,0.0,0.0
0x03aad34b8d729c000e980d676b5012ce024e6ba4,0.0,0.0,0.0
0x03ab5739cf27680d40bdfa8778a63a9239badc40,0.0,0.0,0.0
0x03abec9490d905b2e93c469e7f7409b085bfff8a,0.0,0.0,0.0
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,0.0,0.0,0.0
0x03aece912e043486c58feb7ee838bc643800a066,0.0,0.0,0.0
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,0.0,0.0,0.0
0x03af63559532b015e76b2e70f6940304be09784f,0.0,0.0,0.0
0x03afb65a1a79e2009632369e39662d985335c00e,0.0,0.0,0.0
0x03afea88bde96d8970727d0ebfd30f6ba1e8cdb4,0.0,0.0,0.0
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.0,0.0,0.0
0x03b22fab64e1cc7c11bc828c5f093bd7d70c4348,0.0,0.0,0.0
0x03b308b0091c8d1fec5406cff741352a2e66ae28,0.0,0.0,0.0
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,0.0,0.0,0.0
0x03b71fecdeb2185c5fdf464a836334291f552fbb,0.0,0.0,0.0
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,0.0,0.0,0.0
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,0.0,0.0,0.0
