wallet,totalDepositedUSD,totalBorrowedUSD,totalRepaidUSD,totalWithdrawnUSD,activityCount,uniqueTokens,creditScore
0x032c00db90f28a81163b313cf1bc92247f2ed67e,1209.6232855475066,0.0,0.0,0,1,1,300.00000000000796
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,0.015854237614713926,0.0022509558575093108,0.0,0,2,2,300.00000000000006
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,1602318644522071.2,1203.0805716879986,1199.6423239468347,0,37,7,310.4969123377381
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,2.0284967703636125,0.0,0.0,0,2,1,300.00000000000006
0x032f074dddcb996b0da95402800653a1c1c5bf37,0.5595907188236858,279795360753.3433,279795360753.3433,0,3,2,300.0
0x032f904c1f675add398dcb3733acf36b84b79c95,1.6753247881979875e+17,1.6322302034486746e+17,1.3275528421680062e+17,0,108,6,850.0
0x0330056b009539f120717f6ff4d823c3ce2cbf63,1.0490772992469457,0.0,0.0,0,1,1,300.00000000000006
0x033026f0aa842c3323d02e5974c51d38c8056178,2.4834797561391453e-07,0.0,0.0,0,4,1,300.00000000000006
0x0330d6432c963f761eaa5a7567ea161027cc36d3,1.1057690357889531,0.0,0.0,0,1,1,300.00000000000006
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,292261462880152.2,6.003966648894811e+17,5.992829870931828e+17,0,203,7,300.0
0x033185ecc07fe116859d5fc721802d724b85c4e7,334193827810161.0,211614374113180.62,210330707005888.1,0,19,2,301.9019777174448
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,0.17834536836787496,0.0,0.0,0,1,1,300.00000000000006
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,458.0634102802375,0.0,0.0,0,4,2,300.00000000000307
0x0332be92c16b30591296507a665a164c4966b425,0.07504701240000013,0.015009402480000026,0.0,0,2,1,300.00000000000006
0x0332d875f3fc0475474548dcf29f23591cb14d29,0.015854237614713926,0.0022509558575093108,0.0,0,2,2,300.00000000000006
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,89927.61303693455,3.048392071073411e+16,3.0512799494599624e+16,0,9,2,300.0
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,2.877816921950036,1.001007333514699,0.0,0,3,2,300.00000000000006
0x033466da370e828b957754b75a1370506d0de739,1.1338229544991214,0.0,0.0,0,1,1,300.00000000000006
0x0334e081f088642f7628030bc6b28289495c5400,0.0,0.0,0.0,0,1,1,300.0
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,11696.20135824939,9962.886578514768,655.6480704296938,0,33,5,300.0
0x03352f97e46d751d978c0293f0e51d53b6959599,2.0063783716916634,0.0,0.0,0,1,1,300.00000000000006
0x03356060622b057978f616a26ebb2967a73625ec,3794.5278727699515,0.0,0.0,0,1,1,300.0000000000249
0x0335a3481a074ead996574587714af349a114013,993.5955829946333,498.21271560964806,500.90421176458403,0,13,5,300.000000000006
0x0335c709c9d9f938b2554b91974ef0812e16e890,53.130150229718005,0.0,0.0,0,1,1,300.0000000000004
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,47442385295131.94,129062279287068.17,69419523277030.06,0,44,8,300.0
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,0.2273047587668794,0.05682618969171985,0.0,0,2,1,300.00000000000006
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,0.9995629064900772,0.19991258129801545,0.0,0,2,1,300.00000000000006
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,254.03024672660626,0.0,0.0,0,5,1,300.0000000000017
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,3650061414030834.5,990043050092601.0,993903461146323.4,0,56,4,322.6450105094359
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,1.066358817542878e+16,5345267752700643.0,5336579562606281.0,0,74,5,362.7862318266393
0x0338413ee756d4e561f073b1767e6bf5e18393e9,607.5882801585979,497.9797511120574,500.0320827721401,0,8,2,300.0000000000034
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,3.848336081212791e-05,139928.59113998344,141397.1490997372,0,6,2,300.0
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,1391351467626610.5,354.45801541847584,200.56223977633914,0,36,4,309.1148501807613
0x0339928b90de16e4fb37de38acbbbe9449ff756a,1.1259993916372703e-10,0.0,0.0,0,2,1,300.00000000000006
0x033a0f17fb49d292785f02b959227cf5cf50f21a,2062564595514979.0,1201046035971893.5,1207584653567070.2,0,27,4,311.9897919055837
0x033a10f0fa3a846f441f7d7469a2352f910443ad,64.73758844874571,31.551893712260405,30.89077850657171,0,62,2,300.0000000000005
0x033c88d3eb2ca45023942ae4488882d391a801fd,9.918972386314986e-06,0.0,0.0,0,1,1,300.0
0x033c9f336f9b7f25cda00b97fe299d1b9a129908,0.0,0.0,0.0,0,3,2,300.00000000000006
0x033cd435e2bdf5227787d54d46c9231cf529acd6,8834205373.40308,0.0009974141208000005,0.0,0,3,3,300.00005787355707
0x033d66fac8634e3c34be50cf24f5016f31447077,260540491.7902999,0.0,0.0,0,72,3,300.0000017068209
0x033d74a910eaae2518f6b6d9c78af634a4833779,2.014642018218472,0.0,0.0,0,1,1,300.00000000000006
0x033dab06e494cedc8bf20717976a4af9d740c4d9,1255573986196.0776,0.0,0.0,0,2,2,300.00822536148587
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,0.2149709881190615,0.0,0.0,0,1,1,300.00000000000006
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,178421.0397535092,49679.06527227668,2.00613547499932e-07,0,47,5,300.0000000007134
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,1.1427172164878825,0.0,0.0,0,2,1,300.00000000000006
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,7.73392880154049,1.9982306923442157,2.0022020467073096,0,4,2,300.0000000000001
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,28645.169066320388,12651.619881678796,0.0,0,5,4,300.00000000007174
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,1.0672185008905557,0.0,0.0,0,2,2,300.00000000000006
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,1002967697772.2278,0.0,0.0,0,1,1,300.0065705183155
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,2214705524678725.2,1089.770337028044,1083.2760017985033,0,21,3,314.5087057595786
0x033f0b0c71753239adaea7f7394812b79f7176a0,3.2131637485728395,0.0,0.0,0,3,2,300.00000000000006
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,254.1568406768812,0.0,0.0,0,4,2,300.0000000000017
0x033ff82972978ddd56307e37805c516536e1dfae,0.0,0.0,0.0,0,1,1,300.0
0x033ffcf5d843a16da224f62b5cb1c4980310f796,282698.24661771813,1.399583275281323e+16,1.406955588700473e+16,0,136,7,300.0
0x03402343d6192caec409b0570cf59905969adc2a,6845.107065056046,10628.135521526623,9457.63775172217,0,104,7,300.00000000002206
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,2219587255715.728,0.0,0.0,0,2,2,300.0145406863541
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,1548.3637199839357,0.0,0.0,0,2,1,300.0000000000102
0x03408ddff230918d5235152f2caac102e3d48202,1.1300513894840518,0.0,0.0,0,2,1,300.00000000000006
0x0340af84322e83ae445c375c10a6ac90989b85f6,24996.313417441088,653743809174041.6,652368030981938.2,0,128,7,300.0
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,45982.729606746616,31878.44318949381,40152.10631003994,0,31,2,300.0000000003246
0x03413203ef38895fb2661a62046949893ae9fd6b,19888.755378807953,18115.281447363675,18082.68474224836,0,20,3,300.0000000001064
0x0341ab2d783648be716fa78a48eedf13f151335e,881.3988856221079,348.940842866002,249.48410641746852,0,26,4,300.00000000000466
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,1.0494483803071255,0.0,0.0,0,2,2,300.00000000000006
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,916.271432978714,452.94871503545005,0.0,0,12,1,300.0000000000019
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1.1093597209167714,0.0,0.0,0,1,1,300.00000000000006
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,0.0,0.0,0.0,0,6,3,300.0000000000001
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1.0889682408970949,0.0,0.0,0,1,1,300.00000000000006
0x03471b120914390f8a4fc104e601c32d89989399,98935786.93912394,0.0,0.0,0,1,1,300.00000064813594
0x03478c0564936f7a51138d28d1cdce99855c2b7f,5312.095069296924,3510.812062034828,0.0,0,5,2,300.0000000000027
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,102804457884750.22,35.084417775492874,35.084417775492874,0,4,2,300.6734798886815
0x03485453f0b0511dd6bd4173ad05093b1e0313de,16591.845825159104,8064.339253369434,294.3204141240352,0,30,4,300.0000000000372
0x0348f1e1789f813762881fe3933635bc79c1c373,0.0,0.0,0.0,0,4,3,300.00000000000006
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,3608899155968584.5,1528.4394856901338,1.392483010318976,0,44,5,323.6421751724802
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,15.826348971695756,0.0,0.0,0,1,1,300.0000000000001
0x034a4081df0c5a039d05113a7d0b334083a7b084,725206639510890.4,1605196992032557.5,7029.28192120594,0,16,5,300.0
0x034aef79606d0888348cdc0d6c30cb2f989f106a,0.12653551484466075,0.0,0.0,0,1,1,300.0
0x034aff341d97429136304f3021e8f27975de3da0,396450325239304.6,1.6243892464210826e+16,1.3575253146173184e+16,0,53,3,300.0
0x034b054426cd05f70ea0d98d35083ac73322b939,1357259004154294.0,2034.4339801136487,1019.7926105502851,0,17,3,308.8915078376609
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,3.0698730480909264e+16,1.7279230930980966e+17,1.6360231175524394e+17,0,156,8,300.0
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,1.047698923343354,0.0,0.0,0,1,1,300.00000000000006
0x034b5cff596058dc37d983a8491278148ce13d88,9737.927856676297,0.0,0.0,0,2,1,300.00000000006384
0x034b63d519579980d9b527c9908f90495c858d7d,370.9939483045307,0.0,0.0,0,2,2,300.0000000000025
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,0.20592105986042866,0.0,0.0,0,1,1,300.00000000000006
0x034c69160676cd0f0ee35719a93343ea066e31a4,219630.38961712504,78419.31887829087,78391.79926439094,0,24,4,300.000000001336
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,2.2961814875215225,0.0,0.0,0,2,1,300.00000000000006
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,1.0466378254976958,0.0,0.0,0,1,1,300.00000000000006
0x034f4243c5e44976913d3e607089d75bc976dde2,2.2383628752947433,0.0,823555879034.346,0,2,2,300.0064742132762
0x034f5434e14148a554c38f72118239d3b4078888,299932443000290.9,1009494879600.0917,504747439815.47577,0,21,5,301.95958981613785
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,1.0239219539852862,0.0,0.0,0,2,1,300.00000000000006
0x035032655b5b3784d359b56eb82c803bd971c582,12579.040585062334,0.0,0.0,0,11,3,300.0000000000825
0x0350520a1e54dd49848db2ee24540713f2620c55,18733.19807420731,6891945234427831.0,6846400351940400.0,0,4,2,300.0
0x03507501959de1df612099f3916f28d5b07bca4a,2.0409638568382955,0.0,0.0,0,2,1,300.00000000000006
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,3.6518614887581256e+16,0.0,0.0,0,15,3,539.236247097995
0x035110da0507fd99916c25eecfd1f1946a99741d,0.0,0.0,0.0,0,1,1,300.0
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,2.4905411185748654,0.0,0.0,0,2,1,300.00000000000006
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,1596493156296965.8,4641.998823152047,4396.448731775866,0,255,7,310.45874911755567
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,5757177.685943122,3.0420843941949434e+17,3.05033573137451e+17,0,82,6,300.0
0x0351c94cae69947448969ca8b6fef20dfe14203b,211934.58130400337,8.247974058961742e+16,8.261281576289536e+16,0,49,5,300.0
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,15.854237614713927,0.0,0.0,0,1,1,300.0000000000001
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,443.3751841164732,233.44631620870126,0.0,0,4,2,300.0000000000008
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2.394168886468785,0.0,0.0,0,2,1,300.00000000000006
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,475132459927501.06,149.93814903178244,149.80236288525285,0,17,3,303.11262918753647
0x035556926c0c52223142c174871df815ba6d770e,0.0,0.0,0.0,0,1,1,300.0
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,14.374019741232335,0.0,0.0,0,1,1,300.0000000000001
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,0.0,0.0,0.0,0,1,1,300.0
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,1.6585361512204786,0.0,0.0,0,2,1,300.00000000000006
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,4668513264710061.0,1299710535299573.5,1307943526120097.8,0,159,8,328.9456097353714
0x0356ece0b66df94ba8448075d0aa26453dd406cc,2688.988864888188,299132607432232.75,300236929887253.94,0,48,8,300.0
0x0356f20234bc49395be12b077d81d8565a1c1527,9469.323012544015,0.0,0.0,0,2,1,300.0000000000621
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,233.81426162842067,0.0,0.0,0,5,2,300.0000000000016
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,1.0474512617617309,0.671508862588423,0.0,0,4,2,300.00000000000006
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,2.1900245930385185,0.0,0.0,0,3,1,300.00000000000006
0x0357c980e66e6ef343a35715138b7670b0ae74c5,476568.65232270426,82843.74961836933,57666.419099011706,0,55,6,300.0000000028158
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,141180.6224982121,0.0,0.0,0,13,4,300.000000000925
0x0357ee511a77d1981d2d79e076f9608be771c85b,148882.298208433,86264.37754916561,86265.24329308947,0,77,5,300.00000000086254
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,130.88522769123142,0.0,0.0,0,9,2,300.0000000000009
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,844.0603700664217,310.13514373133836,310.2457215618399,0,12,4,300.00000000000523
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,0.011636673670938473,0.0,0.0,0,1,1,300.0
0x035a38a537384f981b611cc598f9f36cdc3542dc,535.2073444032005,100.36328743361771,100.27231161244443,0,3,2,300.0000000000034
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,173.0766414118024,0.0,0.0,0,5,2,300.0000000000012
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,4.635387006325993,0.0,0.0,0,4,2,300.0000000000001
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,0.1734266479297426,0.0,0.0,0,1,1,300.00000000000006
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,402.2311585322424,65300117155000.086,65000281916675.61,0,5,2,300.0
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,15213.817675672708,5979270016821639.0,6041379328493859.0,0,15,4,300.0
0x035b32173c6beca69608dc1b5740bfec727c5d82,7.026495119020372e+17,5.227255476699835e+17,5.2647386953530464e+17,0,57,2,850.0
0x035bc96201666333294c5a04395bb3618a2b6a11,1095060395461154.6,1253523855486176.2,1250575021093921.8,0,63,7,305.50825680875823
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,5.362545082299274e+16,6.022374367675819e+16,3.0141671456359372e+16,0,137,7,335.9144137218133
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1.0261575328924053,0.0,0.0,0,1,1,300.00000000000006
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,525.1131836117654,84.76239155771832,84.84200812573559,0,8,2,300.0000000000034
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1.1112046807465286,0.0,0.0,0,1,1,300.00000000000006
0x035e72ef297547349d8ce3573ebb8e10dc639816,10341704.058305638,8344259.394049277,8426415.641685259,0,46,5,300.00000005746256
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,9.19684687927738,0.0,0.0,0,1,1,300.0000000000001
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,0.0,0.0,0.0,0,5,3,300.00000000000006
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,254945670884469.25,400276927836619.1,200483453312049.28,0,10,3,300.0
0x035f54740a2b26337ef50b85786c2e246dbbaba4,69.12703339850852,0.0,0.0,0,1,1,300.00000000000045
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,0.17403328642593024,0.0,0.0,0,1,1,300.00000000000006
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,19997.431731663943,1.1963277439193778e+16,5978208069616794.0,0,27,6,300.0
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,5750.515295600384,2570182500129900.0,0.0,0,9,2,300.0
0x03607361b844e659f4e8846af200074e219513e2,820.2568872495294,62538992574015.5,220.64246239452817,0,24,4,300.0
0x0360b9acda197703cb3040715c75659c38f13cf7,2008.106435501463,0.0,0.0,0,3,1,300.0000000000132
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1.8360283640541515,0.0,0.0,0,1,1,300.00000000000006
0x036161ee78969e00d3ea480f2139357fd77247ac,128250.81570449255,1.644599757231187e+16,1.6245876393822506e+16,0,52,6,300.0
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,1.51358263046448e-10,0.0,0.0,0,1,1,300.0
0x03630da783ae465b0afb812f7bc6374d677b0829,603.5804001470972,499.9354238141943,506.3125264444035,0,24,4,300.00000000000347
0x036328c52eccfc46d348e2a27da72ae48e00852d,1.0094332419180483,0.0,0.0,0,1,1,300.00000000000006
0x036345b8465096ac474b07e08b6117d8134ef847,3268756724814.985,0.0,0.0,0,1,1,300.02141387601716
0x0363839d89014a84d63a029b6c5d540344453b64,0.01992987656286681,0.004634855014620189,0.0,0,2,1,300.00000000000006
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,104.24798707288971,0.0,0.0,0,4,3,300.00000000000074
0x0365ad837b20583a235b652cfce03987561c9948,1027155377213140.5,546883723589669.4,71.16568354223514,0,53,6,301.7132255519775
0x036631a163767ec4b518ba3c234185811f7d9827,0.0,0.0,0.0,0,1,1,300.0
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,540892153177284.94,1001.3998509667433,406.8610283499056,0,26,6,303.5434259817636
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,0.0,0.0,0.0,0,1,1,300.0
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,10486.649063060966,0.0,0.0,0,2,1,300.0000000000687
0x036808e8efef543ac49c40a2b6d98f8f36798a91,8.385574379698882e+16,3941057.521574895,2427192.835193157,0,144,7,849.3454093134728
0x0368ca98437266a286e33042e6990dcde1450db3,0.19870575924468484,0.0,0.0,0,1,1,300.00000000000006
0x03692b33a187d69661b0f5b1cd0244702c340fe5,1.3131206705965903,0.0,0.0,0,1,1,300.00000000000006
0x036955e921822b666da7fb487370f7cbb115906e,1496.5731202086204,0.0,0.0,0,1,1,300.00000000000983
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2.2521683489091147,0.0,0.0,0,2,1,300.00000000000006
0x036962a84f8e3423918082c672d9ab18752c30c2,0.20299753235635415,0.0,0.0,0,1,1,300.00000000000006
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,1478.8000350081732,252.167472973446,38.73223052990231,0,25,6,300.00000000000784
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,776224456986298.1,3725.60604483599,1681.387316022645,0,120,7,305.0851059539358
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,9.73778086602723,0.0,0.0,0,1,1,300.0000000000001
0x036ac8829034821015a1181efb8f8e4357af3df6,9179955224.179195,0.0009998145757458103,0.0,0,3,3,300.00006013859087
0x036baa2d91ee84b680177acbc391d554170f1ab6,1.0182429614739998,0.0,0.0,0,1,1,300.00000000000006
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,1.4719653892649862,0.0,0.0,0,1,1,300.00000000000006
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1.3903009244531708,0.0,0.0,0,1,1,300.00000000000006
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1.101379396549388,0.0,0.0,0,1,1,300.00000000000006
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,0.0,0.0,0.0,0,4,2,300.00000000000006
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,2891.6397939710296,893.5951021585016,893.5951021585016,0,4,2,300.00000000001785
0x036dbbd11bf2958377e459cb75fec9bb9944785a,2847.55224212374,435.9396747160274,380.64091565631475,0,47,8,300.0000000000179
0x036dce7f98c0a17da43db21d522969ea009fd301,9687.02861794982,0.0,0.0,0,3,2,300.0000000000635
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,3009472909569141.0,0.0,0.0,0,12,3,319.71528785647473
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1.2689317132642022,0.0,0.0,0,1,1,300.00000000000006
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,40265.002359126804,0.0,0.0,0,4,4,300.00000000026387
0x036fcf32222c17667b562b427acb2bcd737a0db9,4021.723115804084,693.9192093296438,693.9192093296438,0,4,2,300.0000000000255
0x037036f81ead07dc3f749e53c24d65d90247eb1d,1.3220924064220225,0.0,0.0,0,1,1,300.00000000000006
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,10.034946263460178,0.0,0.0,0,1,1,300.0000000000001
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,0.1609790160757049,0.0,0.0,0,1,1,300.00000000000006
0x03709bd13f446ef4408347011cf3c0b457d848fa,1.0377616148750706,0.0,0.0,0,1,1,300.00000000000006
0x0371229099726879e47c045aca027e0a27d3c5d1,10270.318240924327,1989.6447683195693,496.8155693677186,0,7,3,300.00000000005303
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,0.04457365583719306,4979185652.434624,0.0,0,2,2,300.0
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,1.5789672672068862,0.0,0.0,0,1,1,300.00000000000006
0x03725920246c11418ebdd11ffbb1661467616f81,4973320223487.693,0.0,0.0,0,1,1,300.03258060223664
0x03725af1b7357c622c2a91a28df41d8217941180,0.0704451244580466,0.01408902489160932,0.0,0,2,1,300.00000000000006
0x03733ca219c6418adba6f120daca918eb3f67738,53003.88666017281,22157.110131735706,10464.225438672296,0,49,5,300.00000000022646
0x037343879ca2c1d0078038549ee042046f32243f,100150.06921809251,61325.301636820994,7765.061163050232,0,21,2,300.0000000001548
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,32289.00339578263,14149.911296227927,2431.6279610033253,0,37,5,300.00000000010107
0x03750b3599a04179ea939217a8fc0be522bbe0d8,0.0,0.0,0.0,0,1,1,300.0
0x037582877a10e01ed2d34b2587b385b0bb44d675,1.1872083148804038,0.0,0.0,0,1,1,300.00000000000006
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,6419.7479799884895,0.0,0.0,0,3,1,300.00000000004206
0x0375dafe356324fa45e5993855508b6204279d9e,1.0329023094821386e-10,0.0,0.0,0,1,1,300.0
0x03761263846e6a598e667e6a573ed86fabff8953,7108.289131382283,2539.9924728640012,2539.9924728640012,0,4,2,300.0000000000433
0x03781270005438697bdd9296f9d96a209f8af93b,1.7750242986900782,0.0,0.0,0,1,1,300.00000000000006
0x037949068f0cff6d57d7253398e60577ccd86dd3,300975001780341.06,301184915911778.56,303229281552916.5,0,11,5,301.5931645797277
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,3065741721629435.5,1501.1473526358006,1502.057651674034,0,9,3,320.08390916008483
0x0379eec40a19d1a6c23bf323128bea4188985014,0.09548485088645361,0.0,0.0,0,1,1,300.0
0x037a0f059374030dca53c918177a9d4f11c75347,1.0553021750708644,0.0,0.0,0,1,1,300.00000000000006
0x037a28da412268621439c31fd0d54dbb511d47b4,1671.6198655186809,631190177429346.9,631190177429346.9,0,4,2,300.0
0x037a3079e857e383454fefbea892fde12a2e83fd,8837.764308228461,0.0,0.0,0,14,5,300.00000000005804
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,2785073742727795.0,4247.951514155118,4260.22058379076,0,12,3,318.2452317031266
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1.6747928684386237,0.0,0.0,0,1,1,300.00000000000006
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,48382.023865253796,0.0,0.0,0,4,1,300.00000000031696
0x037b392129f7ad2fac6787fefb35779df131856b,2.91642000700487,0.0,0.0,0,2,1,300.00000000000006
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1.0252591577042711,0.0,0.0,0,1,1,300.00000000000006
0x037bc5471ff04bff3170a1364d2201259c02b127,26048.580013766805,0.0,0.0,0,36,4,300.0000000001708
0x037bef2da33513cfb998e36894d073773d3285f8,4118422.743443702,3206432.0787278567,3637485.775424759,0,92,5,300.00000002616787
0x037bf6a1e7b137f824f46313317e033ffeceb613,6139927925777362.0,3807302542185272.0,3822980937786758.5,0,172,7,335.35800502476116
0x037ca92482ddaae946133ea49e3578ac75bcbef1,416.65848476251165,0.0,0.0,0,4,2,300.0000000000028
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2.645722960604026e-09,6.43043961180184,0.0,0,2,2,300.0
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,654.9302507342707,128.3014639791815,0.0,0,9,4,300.00000000000324
0x037dfd569defbc08ae28001159b4c49f6d006cff,2.03111313866342,0.0,0.0,0,2,1,300.00000000000006
0x037e2847c769d20564502183f524f88baa06b389,0.7449938584881093,0.0,0.0,0,2,2,300.00000000000006
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,221035358934367.5,216059048538585.9,218707103346258.62,0,38,3,301.18575284218997
0x037e908997841df68afb48eb1c9a6e441310abf5,5379300641423.978,242.26830377545565,484.0831884747742,0,9,2,300.03524021109473
0x037ef353b228e621872f569be0b0f876e6b78dd6,0.9847911166735682,0.0,0.0,0,1,1,300.00000000000006
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,0.0,0.0,0.0,0,2,1,300.00000000000006
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2.0738962099421183,0.0,0.0,0,2,1,300.00000000000006
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,2794.8102335605518,1001.3302590384009,255.24127609533517,0,32,4,300.00000000001125
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,9.904269857683758,0.0,0.0,0,2,1,300.0000000000001
0x0381d12b94af184aedfc27d326624b70c65fc7b4,0.20868080914649725,0.0,0.0,0,1,1,300.00000000000006
0x03827daa642b7e409e4d08fb34836c22d0a3556b,557470064319191.9,265366582301308.06,237586863770829.44,0,218,7,303.0859573021906
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,12927.310186267423,7906.946154007787,3625.221935017321,0,28,3,300.00000000004076
0x03845ccfb1173f4810dab66664ce61564fd91ad1,1.1063997367924017,0.0,0.0,0,1,1,300.00000000000006
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,2.749528745876478,1.5808035411565675,0.30447644450022987,0,9,2,300.00000000000006
0x0384f296396564cdd310bb398e1dc8a98fb3b137,1.2179274890105072e+16,9682961881041768.0,9702703722179772.0,0,6,1,367.25579513854274
